I,2754,,,*,1,1,LEO,11,22,2.4,+,14,8,38,16,15.2,0.8,12.6,0.5,0.2,85,S,1450402,,,,,,,,,,,
I,2755,,,*,9,1,LEO,11,22,2.4,+,13,47,35,,,,,,,,*,,,,,,,,,,,,
I,2756,,,*,1,1,LEO,11,22,1,+,9,57,36,16,15.2,0.8,12.6,0.5,0.2,100,S,1372583,,,,,,,,,,,
I,2757,,,*,1,1,LEO,11,22,2.1,+,8,23,38,14.9,14,0.9,12.7,0.5,0.3,80,Sa,34858,"CGCG 67-62",,,,,,,,,,
I,2758,,,*,1,1,LEO,11,22,3.2,+,7,48,50,15,14.2,0.8,11.7,0.6,0.2,30,"S  M",34857,"CGCG 39-148","NPM1G +08.0249",,,,,,,,,
I,2759,,,*,1,1,LEO,11,22,13.2,+,24,19,2,15.1,14.1,1,12.2,0.4,0.4,,E0,34881,"MCG 4-27-27","CGCG 126-41","HCG 51E","ARAK 290",,,,,,,
I,2760,,,*,1,1,LEO,11,22,12.7,+,12,39,57,16.5,15.7,0.8,12.5,0.3,0.2,110,S,1413842,,,,,,,,,,,
I,2761,,,*,1,1,LEO,11,22,17,+,14,10,38,16.5,15.5,1,12.1,0.2,0.2,,E0,1451251,,,,,,,,,,,
I,2762,,,*,1,1,LEO,11,22,17.9,+,12,43,21,15.5,14.7,0.8,12.6,0.8,0.2,140,S,34888,"CGCG 67-63",,,,,,,,,,
I,2763,,,*,1,1,LEO,11,22,18.4,+,13,3,55,15,14.3,0.7,12.8,1.4,0.2,96,Sc,34887,"UGC 6387","MCG 2-29-21","CGCG 67-64",,,,,,,,
I,2764,,,*,1,1,HYA,11,27,4.9,-,28,58,50,13.1,12.2,0.9,13.1,1.7,1.5,0,S0-a,35222,"ESO 439-8","MCG -5-27-12",,,,,,,,,
I,2765,,,*,1,1,LEO,11,22,23.1,+,14,11,56,17,16,1,12.6,0.2,0.2,,E0,1451814,,,,,,,,,,,
I,2766,,,*,1,1,LEO,11,22,23,+,12,54,14,16,15.2,0.8,11.8,0.5,0.1,140,S,1415831,,,,,,,,,,,
I,2767,,,*,1,1,LEO,11,22,23.5,+,13,4,39,16.8,16,0.8,12.6,0.5,0.1,90,S,,,,,,,,,,,,
I,2768,,,*,1,1,LEO,11,22,23.5,+,12,31,44,16,15.2,0.8,12,0.3,0.2,60,S,1411172,,,,,,,,,,,
I,2769,,,*,1,1,LEO,11,22,25.6,+,14,11,47,15.3,14.3,1,11.3,0.3,0.2,170,E3,34894,"CGCG 67-65","NPM1G +14.0275",,,,,,,,,
I,2770,,,*,1,1,LEO,11,22,24.7,+,9,13,16,16.9,15.9,1,12.5,0.2,0.2,,E0,3091444,"NPM1G +09.0254",,,,,,,,,,
I,2771,,,*,1,1,LEO,11,22,28,+,12,31,10,17,16,1,12.6,0.2,0.2,,E0,,,,,,,,,,,,
I,2772,,,*,9,1,LEO,11,22,30.4,+,13,35,57,,,,,,,,*,,,,,,,,,,,,
I,2773,,,*,9,1,LEO,11,22,36.4,+,13,34,12,,,,,,,,*,,,,,,,,,,,,
I,2774,,,*,9,1,LEO,11,22,37.2,+,12,30,54,,,,,,,,*,,,,,,,,,,,,
I,2775,,,*,1,1,LEO,11,22,39.5,+,12,30,44,16.5,15.5,1,12.1,0.2,0.2,,E0,1410888,,,,,,,,,,,
I,2776,,,*,1,1,LEO,11,22,40,+,13,19,51,15.5,14.9,0.6,13.6,0.9,0.4,168,Sc,34924,"MCG 2-29-22","CGCG 67-67",,,,,,,,,
I,2777,,,*,1,1,LEO,11,22,40.6,+,12,1,32,15.4,14.4,1,13,0.8,0.4,145,C,34923,"CGCG 67-66",,,,,,,,,,
I,2778,,,*,9,1,LEO,11,22,41.9,+,12,31,36,,,,,,,,*,,,,,,,,,,,,
I,2779,,,*,1,1,LEO,11,22,44.4,+,13,20,45,17.3,16.5,0.8,13.3,0.3,0.2,0,S,1428682,"NPM1G +13.0269",,,,,,,,,,
I,2780,,1,*,1,1,LEO,11,22,48.1,+,10,8,58,16,15,1,12.5,0.3,0.3,,E0,,,,,,,,,,,,
I,2780,,2,,1,1,LEO,11,22,48.2,+,10,9,8,16.5,15.7,0.8,12.8,0.4,0.2,5,P,,,,,,,,,,,,
I,2781,,,*,1,1,LEO,11,22,50.6,+,12,20,43,17.5,16.7,0.8,13.5,0.3,0.2,160,S,1407849,"NPM1G +12.0272",,,,,,,,,,
I,2782,,,*,1,1,LEO,11,22,55.4,+,13,26,29,14.5,13.9,0.6,13.5,1.1,0.9,0,Sd,34934,"UGC 6395","MCG 2-29-23","CGCG 67-68",,,,,,,,
I,2783,,,*,1,1,LEO,11,22,53.5,+,8,53,4,16.6,15.8,0.8,13.2,0.5,0.2,165,S,3091445,"NPM1G +09.0255",,,,,,,,,,
I,2784,,,*,1,1,LEO,11,23,11.5,+,13,7,6,16.7,15.9,0.8,13,0.4,0.2,40,S,3090855,"NPM1G +13.0270",,,,,,,,,,
I,2785,,,*,1,1,LEO,11,23,15.3,+,13,23,30,16,15.2,0.8,13.3,0.5,0.4,175,S,34968,"NPM1G +13.0271","CGCG 67-79","MCG 2-29-24",,,,,,,,
I,2786,,,*,1,1,LEO,11,23,17.5,+,13,23,34,15.2,14.4,0.8,12.2,0.7,0.2,116,S0?,1429884,"MCG 2-29-24","CGCG 67-69",,,,,,,,,
I,2787,,,*,1,1,LEO,11,23,19.1,+,13,37,47,14.8,14.1,0.7,13.2,0.7,0.7,,Sc,34969,"UGC 6401","CGCG 67-70",,,,,,,,,
I,2788,,1,,1,1,LEO,11,23,26.7,+,12,42,2,17.5,16.7,0.8,12.3,0.2,0.1,10,S,,,,,,,,,,,,
I,2788,,2,*,1,1,LEO,11,23,27,+,12,41,53,17,16.2,0.8,13,0.3,0.2,0,S,1414481,,,,,,,,,,,
I,2789,,,*,9,1,LEO,11,23,33,+,14,11,12,,,,,,,,*2,,"* + gxy ?",,,,,,,,,,
I,2790,,,*,1,1,LEO,11,23,34,+,9,33,17,17,16,1,14.1,0.4,0.4,,E0,1366741,,,,,,,,,,,
I,2791,,,*,1,1,LEO,11,23,37.5,+,12,53,47,16.5,15.7,0.8,11.7,0.3,0.1,160,S,,,,,,,,,,,,
I,2792,,,*,1,1,LEO,11,23,41.5,+,11,24,15,16,15.2,0.8,12.3,0.4,0.2,85,S,,,,,,,,,,,,
I,2793,,1,*,1,1,LEO,11,23,47.3,+,9,27,4,16,15,1,12.9,0.4,0.4,,C,,,,,,,,,,,,
I,2793,,2,,1,1,LEO,11,23,47.6,+,9,26,54,16.5,15.7,0.8,12.8,0.4,0.2,85,S,,,,,,,,,,,,
I,2794,,,*,9,1,LEO,11,24,3.6,+,12,47,29,,,,,,,,*,,,,,,,,,,,,
I,2795,,,*,1,1,LEO,11,24,4,+,12,8,8,17.9,16.9,1,13.9,0.3,0.2,60,E3,1404358,"NPM1G +12.0273",,,,,,,,,,
I,2796,,1,*,1,1,LEO,11,24,8.3,+,9,20,45,16,15.2,0.8,12.7,0.4,0.3,30,S,,,,,,,,,,,,
I,2796,,2,,1,1,LEO,11,24,8.4,+,9,20,36,16.5,15.7,0.8,11.7,0.3,0.1,10,S,1363734,,,,,,,,,,,
I,2797,,,*,1,1,LEO,11,24,21,+,11,42,23,17.1,16.3,0.8,13.8,0.4,0.3,140,S,3091132,"NPM1G +11.0276",,,,,,,,,,
I,2798,,,*,1,1,LEO,11,24,24,+,12,24,57,16,15.3,0.7,12.4,0.8,0.1,175,Sc,91114,"FGC 1242",,,,,,,,,,
I,2799,,,*,1,1,LEO,11,24,26.6,+,13,50,58,17.4,16.6,0.8,13.4,0.3,0.2,160,SB,1442248,"NPM1G +14.0277",,,,,,,,,,
I,2800,,,*,1,1,LEO,11,24,27,+,12,12,32,16,15.2,0.8,12.6,0.5,0.2,95,S,,,,,,,,,,,,
I,2801,,,*,1,1,LEO,11,24,29,+,10,11,1,15.8,15,0.8,12.8,0.5,0.3,90,P,1375823,,,,,,,,,,,
I,2802,,,*,1,1,LEO,11,24,30.3,+,12,12,32,16.5,15.5,1,12.1,0.2,0.2,,E0,1405555,,,,,,,,,,,
I,2803,,,*,1,1,LEO,11,24,35.3,+,9,51,0,16,15.2,0.8,11.6,0.4,0.1,55,S,1370912,,,,,,,,,,,
I,2804,,,*,1,1,LEO,11,24,55.7,+,13,13,22,14.9,14.2,0.7,12.6,0.9,0.2,12,Sc,35083,"MCG 2-29-26","CGCG 67-72","IRAS 11223+1329",,,,,,,,
I,2805,,,*,9,1,LEO,11,24,59.9,+,14,0,54,,,,,,,,*2,,,,,,,,,,,,
I,2806,,,*,9,1,LEO,11,25,15.2,+,9,39,11,,,,,,,,*,,,,,,,,,,,,
I,2807,,,*,1,1,LEO,11,25,17,+,11,31,47,17,16.2,0.8,11.8,0.2,0.1,45,S,1394989,,,,,,,,,,,
I,2808,,,*,9,1,LEO,11,25,26.9,+,9,7,57,,,,,,,,*,,,,,,,,,,,,
I,2809,,,*,9,1,LEO,11,25,37.8,+,8,31,40,,,,,,,,*,,,,,,,,,,,,
I,2810,,,*,1,1,LEO,11,25,44.9,+,14,40,36,15.2,14.4,0.8,14,1.3,0.6,30,SB?,35142,"IC 2810A","UGC 6436","MCG 3-29-43","CGCG 96-41","IRAS 11231+1456",,,,,,
I,2810,A,,,7,1,LEO,11,25,44.9,+,14,40,36,15.2,14.4,0.8,14,1.3,0.6,30,SB?,35142,"IC 2810","UGC 6436","MCG 3-29-43","CGCG 96-41","IRAS 11231+1456",,,,,,
I,2810,B,,,1,1,LEO,11,25,49.5,+,14,40,7,16.4,15.6,0.8,12.7,0.4,0.2,35,S?,35136,"MCG 3-29-44",,,,,,,,,,
I,2811,,,*,1,1,LEO,11,25,44.7,+,9,10,13,15.8,15,0.8,13,0.6,0.3,88,S,,,,,,,,,,,,
I,2812,,,*,1,1,LEO,11,25,55.9,+,11,31,49,16,15.2,0.8,12.6,0.5,0.2,20,S,1394991,,,,,,,,,,,
I,2813,,,*,1,1,LEO,11,26,6.4,+,11,15,22,17.2,16.2,1,13.7,0.3,0.3,,E0,3091133,"NPM1G +11.0277",,,,,,,,,,
I,2814,,,*,1,1,LEO,11,26,8.6,+,9,39,42,16.2,15.2,1,12.2,0.3,0.2,50,E3,,,,,,,,,,,,
I,2815,,,*,1,1,LEO,11,26,16.5,+,12,48,13,16.2,15.4,0.8,12.5,0.4,0.2,105,S,1416518,,,,,,,,,,,
I,2816,,,*,1,1,LEO,11,26,18.3,+,10,38,11,15.8,15,0.8,13,0.6,0.3,0,S,,,,,,,,,,,,
I,2817,,,*,9,1,LEO,11,26,18.9,+,9,8,53,15.2,,,,,,,*,,,,,,,,,,,,
I,2818,,,*,1,1,LEO,11,26,26.8,+,12,55,18,17.7,16.9,0.8,13.7,0.3,0.2,90,S,1418899,"NPM1G +13.0273",,,,,,,,,,
I,2819,,,*,1,1,LEO,11,26,27.6,+,13,50,41,15.7,14.9,0.8,12.3,0.5,0.2,70,S,35194,"CGCG 67-74",,,,,,,,,,
I,2820,,,*,1,1,LEO,11,26,26.8,+,10,14,20,16.7,15.9,0.8,13,0.4,0.2,20,S,3091278,"NPM1G +10.0259",,,,,,,,,,
I,2821,,,*,1,1,LEO,11,26,34.9,+,13,57,45,16,15,1,12.5,0.3,0.3,,E0,,,,,,,,,,,,
I,2822,,,*,1,1,LEO,11,26,34,+,11,26,23,14.4,13.6,0.8,13.5,1.5,0.7,115,SBbc,35196,"UGC 6449","CGCG 67-75",,,,,,,,,
I,2823,,,*,1,1,LEO,11,26,44.6,+,12,50,52,15.2,14.4,0.8,12.6,0.7,0.3,10,S,35205,"CGCG 67-76",,,,,,,,,,
I,2824,,,*,9,1,LEO,11,27,4.8,+,14,5,7,15,,,,,,,*,,,,,,,,,,,,
I,2825,,,*,9,1,LEO,11,27,3.6,+,8,26,39,,,,,,,,*,,,,,,,,,,,,
I,2826,,,*,1,1,LEO,11,27,6.1,+,13,14,19,15.1,14.1,1,13.1,0.6,0.6,,E0,35223,"CGCG 67-77",,,,,,,,,,
I,2827,,,*,9,1,LEO,11,27,9.8,+,11,30,52,,,,,,,,*,,,,,,,,,,,,
I,2828,,,*,1,1,LEO,11,27,11.1,+,8,43,56,14.5,13.5,1,12.7,0.9,0.6,51,S0,35225,"MCG 2-29-28","CGCG 67-78",,,,,,,,,
I,2829,,,*,1,1,LEO,11,27,14.9,+,10,19,22,15.1,14.3,0.8,12.1,0.5,0.3,0,S,35226,"CGCG 67-79","NPM1G +10.0260",,,,,,,,,
I,2830,,,*,1,1,LEO,11,27,21.7,+,7,48,51,15.5,14.5,1,13.1,0.5,0.5,,E0,35240,"CGCG 39-185",,,,,,,,,,
I,2831,,,*,9,1,LEO,11,27,22.7,+,8,58,45,15.3,,,,,,,*,,,,,,,,,,,,
I,2832,,,*,9,1,LEO,11,27,25,+,13,59,23,15.5,,,,,,,*,,,,,,,,,,,,
I,2833,,,*,9,1,LEO,11,27,26.1,+,13,36,10,,,,,,,,*,,,,,,,,,,,,
I,2834,,,*,1,1,LEO,11,27,31.8,+,13,34,14,16.5,15.5,1,12.1,0.2,0.2,,E0,1434524,,,,,,,,,,,
I,2835,,,*,1,1,LEO,11,27,31.5,+,12,8,36,17.6,16.8,0.8,13.9,0.4,0.2,140,S,3090991,"NPM1G +12.0274",,,,,,,,,,
I,2836,,,*,9,1,LEO,11,27,37.3,+,9,5,8,,,,,,,,*,,,,,,,,,,,,
I,2837,,,*,1,1,LEO,11,27,41.9,+,10,18,47,15.8,14.8,1,12.9,0.4,0.4,,E0,,,,,,,,,,,,
I,2838,,,*,1,1,LEO,11,27,45.2,+,14,0,42,17,16,1,12.6,0.2,0.2,,E0,3090746,"NPM1G +14.0279",,,,,,,,,,
I,2839,,,*,1,1,LEO,11,27,45.5,+,10,49,11,16.5,15.7,0.8,11.7,0.3,0.1,5,S,,,,,,,,,,,,
I,2840,,,*,1,1,LEO,11,27,47.5,+,13,25,34,17.5,16.9,0.6,14.8,0.4,0.4,,dE,1430728,,,,,,,,,,,
I,2841,,,*,9,1,LEO,11,27,48.9,+,12,36,6,,,,,,,,*,,,,,,,,,,,,
I,2842,,,*,1,1,LEO,11,27,47.7,+,9,39,7,16.2,15.4,0.8,11.4,0.3,0.1,45,S,1368101,,,,,,,,,,,
I,2843,,,*,1,1,LEO,11,27,58.1,+,13,11,2,15.4,14.8,0.6,12,0.3,0.3,,D,35284,"CGCG 67-81",,,,,,,,,,
I,2844,,,*,1,1,LEO,11,27,58.1,+,11,27,12,15.8,15,0.8,12.8,0.5,0.3,120,S,1393867,,,,,,,,,,,
I,2845,,,*,1,1,LEO,11,28,0.4,+,12,31,49,17.8,17,0.8,14.5,0.4,0.3,80,S,1411193,"NPM1G +12.0275",,,,,,,,,,
I,2846,,,*,1,1,LEO,11,28,0.4,+,11,9,31,15.3,14.5,0.8,13.8,0.9,0.7,114,S,35283,"MCG 2-29-29","CGCG 67-80","NPM1G +11.0278","IRAS 11254+1126",,,,,,,
I,2847,,,*,1,1,LEO,11,28,3.4,+,13,55,46,17,16.2,0.8,11.8,0.2,0.1,10,S,,,,,,,,,,,,
I,2848,,,*,1,1,LEO,11,28,13.6,+,13,1,51,18,17.4,0.6,14.6,0.3,0.3,,dE,,,,,,,,,,,,
I,2849,,,*,9,1,LEO,11,28,11.7,+,9,5,38,15.4,,,,,,,*,,,,,,,,,,,,
I,2850,,,*,1,1,LEO,11,28,13,+,9,3,46,15.3,14.4,0.9,12.1,0.7,0.2,126,S?,35301,"MCG 2-29-30","CGCG 67-82","IRAS 11256+0920",,,,,,,,
I,2851,,,*,1,1,LEO,11,28,14.5,+,11,23,39,16,15.2,0.8,12.3,0.4,0.2,45,S,1392951,,,,,,,,,,,
I,2852,,,*,1,1,LEO,11,28,14,+,9,48,4,17.3,16.5,0.8,13.6,0.4,0.2,110,S,1370252,"NPM1G +10.0261",,,,,,,,,,
I,2853,,,*,1,1,LEO,11,28,14.8,+,9,8,52,14.5,13.7,0.8,13,1,0.5,0,SBab,35302,"UGC 6470","MCG 2-29-31","CGCG 67-83","IRAS 11256+0925",,,,,,,
I,2854,,,*,9,1,LEO,11,28,19.8,+,8,58,8,,,,,,,,*,,,,,,,,,,,,
I,2855,,,*,1,1,LEO,11,28,24.9,+,9,41,16,17,16.2,0.8,12.6,0.2,0.2,,P,,,,,,,,,,,,
I,2856,,,*,1,1,CRT,11,28,16.3,-,12,53,26,14.5,13.7,0.8,12,0.8,0.3,42,Sab,35304,"MCG -2-29-33","IRAS 11257-1236",,,,,,,,,
I,2857,,,*,1,1,LEO,11,28,31,+,9,6,14,15.2,14.5,0.7,13.3,1.8,0.2,161,Sc,35320,"UGC 6475","MCG 2-29-33","CGCG 67-85","FGC 1253",,,,,,,
I,2858,,,*,1,1,LEO,11,28,36,+,13,39,41,15.5,14.5,1,11.3,0.3,0.2,120,C,,"perhaps a *",,,,,,,,,,
I,2859,,,*,9,1,LEO,11,28,41.8,+,9,6,32,,,,,,,,*,,,,,,,,,,,,
I,2860,,,*,1,1,LEO,11,28,44.6,+,14,2,29,16.5,15.5,1,12.1,0.2,0.2,,E0,,,,,,,,,,,,
I,2861,,,*,1,1,UMA,11,28,58.9,+,38,51,7,15.3,14.3,1,13.8,0.8,0.7,99,E?,35357,"MCG 7-24-11","CGCG 214-9","NPM1G +39.0266",,,,,,,,
I,2862,,,*,1,1,LEO,11,28,43.3,+,10,7,40,17.4,16.4,1,13.2,0.3,0.2,45,S0,3091279,"NPM1G +10.0262",,,,,,,,,,
I,2863,,,*,9,1,LEO,11,28,54,+,9,5,43,15.5,,,,,,,*,,,,,,,,,,,,
I,2864,,,*,1,1,LEO,11,28,59.6,+,12,22,5,17.7,16.9,0.8,14,0.4,0.2,160,S,3090992,"NPM1G +12.0277",,,,,,,,,,
I,2865,,,*,9,1,LEO,11,28,59.7,+,9,6,55,,,,,,,,*,,,,,,,,,,,,
I,2866,,,*,9,1,LEO,11,29,0,+,9,2,32,,,,,,,,*,,,,,,,,,,,,
I,2867,,,*,1,1,LEO,11,29,0.4,+,9,5,24,15.6,14.6,1,12.4,0.4,0.3,80,E3,35358,"CGCG 67-87",,,,,,,,,,
I,2868,,,*,9,1,LEO,11,29,5.7,+,9,5,42,,,,,,,,*,,,,,,,,,,,,
I,2869,,,*,9,1,LEO,11,29,8.7,+,9,1,4,,,,,,,,*,,,,,,,,,,,,
I,2870,,,*,1,1,LEO,11,29,12.3,+,11,51,54,15.5,14.9,0.6,15.1,1.3,1.1,,I,35377,"UGC 6486",,,,,,,,,,
I,2871,,,*,1,1,LEO,11,29,20.6,+,8,36,9,15.3,14.3,1,13.4,0.8,0.6,84,Sb,35388,"MCG 2-29-37","CGCG 67-90",,,,,,,,,
I,2872,,,*,2,,CEN,11,28,16,-,62,59,0,,,,,15,6,,EN,,"ESO 94-EN1",,,,,,,,,,
I,2873,,,*,1,1,LEO,11,29,27.5,+,13,13,12,15.4,14.6,0.8,13.1,0.7,0.4,3,S,35406,"MCG 2-29-38","CGCG 67-91",,,,,,,,,
I,2874,,,*,1,1,LEO,11,29,27.3,+,10,37,40,17,16.2,0.8,13.7,0.4,0.3,40,P,1382231,,,,,,,,,,,
I,2875,,,*,9,1,LEO,11,29,34.9,+,12,59,27,,,,,,,,*,,,,,,,,,,,,
I,2876,,,*,1,1,LEO,11,29,33.5,+,9,0,58,15.8,15,0.8,12.5,0.6,0.2,170,S,1358040,,,,,,,,,,,
I,2877,,,*,1,1,LEO,11,29,37.5,+,12,51,13,16,15.4,0.6,12.6,0.3,0.3,,D,35408,"CGCG 67-92",,,,,,,,,,
I,2878,,,*,1,1,LEO,11,29,38.2,+,9,58,3,16.2,15.2,1,12.2,0.35,0.2,115,S0,,,,,,,,,,,,
I,2879,,,*,1,1,LEO,11,29,44.2,+,9,0,49,16,15.2,0.8,13,0.5,0.3,160,S,1357989,,,,,,,,,,,
I,2880,,,*,9,1,LEO,11,29,53.1,+,13,11,56,,,,,,,,*,,,,,,,,,,,,
I,2881,,,*,1,1,LEO,11,29,54.5,+,12,30,41,17,16,1,12.3,0.3,0.1,85,E+S,1410870,"double system",,,,,,,,,,
I,2882,,,*,9,1,LEO,11,30,9.5,+,11,59,23,,,,,,,,*,,,,,,,,,,,,
I,2883,,,*,1,1,LEO,11,30,15.7,+,10,54,41,17.7,16.7,1,13.1,0.2,0.2,,C,3091134,"NPM1G +11.0279",,,,,,,,,,
I,2884,,,*,9,1,CHA,11,27,42.6,-,79,44,9,,,,,0.7,,,*Grp,,"ESO 20-**2","chain of 5 stars",,,,,,,,,
I,2885,,,*,9,1,LEO,11,30,22.5,+,9,46,20,,,,,,,,*,,,,,,,,,,,,
I,2886,,,*,1,1,LEO,11,30,24.4,+,11,33,47,17.5,16.5,1,12.9,0.2,0.2,,C,,,,,,,,,,,,
I,2887,,,*,1,1,LEO,11,30,29.5,+,9,23,18,15.3,14.5,0.8,11.7,0.9,0.1,126,S,35470,"NGC 3705A","CGCG 67-94","FGC 153A",,,,,,,,
I,2888,,,*,9,1,LEO,11,30,35,+,9,54,32,,,,,,,,*2,,,,,,,,,,,,
I,2889,,,*,1,1,CRT,11,30,28.9,-,13,5,30,14.5,13.8,0.7,13.4,1.3,0.8,156,SBc,35469,"MCG -2-29-38",,,,,,,,,,
I,2890,,,*,9,1,LEO,11,30,46.1,+,13,10,57,,,,,,,,*,,,,,,,,,,,,
I,2891,,,*,1,1,LEO,11,30,48.1,+,12,40,39,16.5,15.7,0.8,12.9,0.3,0.3,,SB,1414074,,,,,,,,,,,
I,2892,,,*,1,1,LEO,11,30,49,+,10,35,17,16,15.2,0.8,12.6,0.5,0.2,120,S,,,,,,,,,,,,
I,2893,,1,,1,1,LEO,11,30,53.2,+,13,23,31,16.5,15.7,0.8,12.1,0.2,0.2,,S,,"CGCG 67-95",,,,,,,,,,
I,2893,,2,*,1,1,LEO,11,30,53.4,+,13,23,24,15.6,14.8,0.8,11.9,0.4,0.2,10,S,35488,"CGCG 67-95",,,,,,,,,,
I,2894,,,*,1,1,LEO,11,30,57.4,+,13,14,6,15.4,14.6,0.8,11.7,0.4,0.2,65,S,35493,"CGCG 67-96",,,,,,,,,,
I,2895,,,*,9,1,LEO,11,30,57.3,+,9,58,39,,,,,,,,*,,,,,,,,,,,,
I,2896,,,*,1,1,LEO,11,31,13.4,+,12,21,2,17,16.2,0.8,13,0.3,0.2,160,S,3090993,"NPM1G +12.0278",,,,,,,,,,
I,2897,,,*,9,1,LEO,11,31,19.5,+,11,32,57,,,,,,,,*,,,,,,,,,,,,
I,2898,,,*,1,1,LEO,11,31,20.4,+,13,20,8,16.5,15.7,0.8,12.5,0.3,0.2,135,S,1428474,,,,,,,,,,,
I,2899,,,*,9,1,LEO,11,31,20.4,+,10,38,6,,,,,,,,*2,,,,,,,,,,,,
I,2900,,,*,1,1,LEO,11,31,29.6,+,13,10,4,17.9,16.9,1,13.9,0.3,0.2,130,E3,1424467,"NPM1G +13.0274",,,,,,,,,,
I,2901,,,*,1,1,LEO,11,31,32.1,+,12,42,1,17.9,17.1,0.8,14.6,0.4,0.3,110,S,1414499,"NPM1G +12.0279",,,,,,,,,,
I,2902,,,*,9,1,LEO,11,31,33.2,+,14,13,21,14.4,,,,,,,*,,,,,,,,,,,,
I,2903,,,*,1,1,LEO,11,31,40.8,+,12,38,32,16,15.2,0.8,12.3,0.4,0.2,45,S,1413381,,,,,,,,,,,
I,2904,,,*,9,1,LEO,11,31,42.5,+,13,11,5,,,,,,,,*,,,,,,,,,,,,
I,2905,,,*,9,1,LEO,11,31,47.1,+,9,6,25,,,,,,,,*,,,,,,,,,,,,
I,2906,,,*,9,1,LEO,11,31,49.6,+,13,7,58,15.4,,,,,,,*,,,,,,,,,,,,
I,2907,,,*,9,1,LEO,11,31,49,+,9,53,57,15.4,,,,,,,*,,,,,,,,,,,,
I,2908,,,*,9,1,LEO,11,31,50.6,+,12,56,17,,,,,,,,*,,,,,,,,,,,,
I,2909,,,*,1,1,LEO,11,31,50.9,+,11,28,13,17,16,1,12.6,0.2,0.2,,E0,1394107,,,,,,,,,,,
I,2910,,,*,1,1,CRT,11,31,54.6,-,9,43,29,14.5,13.6,0.9,14.3,1.7,1.2,130,S0-a,35557,"MCG -1-30-1","NPM1G -09.0432",,,,,,,,,
I,2911,,,*,9,1,LEO,11,32,5.3,+,12,58,41,,,,,,,,*2,,,,,,,,,,,,
I,2912,,,*,1,1,LEO,11,32,7,+,11,42,37,16,15.2,0.8,11.8,0.5,0.1,85,S,1397617,,,,,,,,,,,
I,2913,,,*,1,1,HYA,11,31,51.3,-,30,24,38,13.9,13,0.9,12.4,0.8,0.8,,S0-a,35554,"ESO 439-16","MCG -5-27-16","IRAS 11293-3008",,,,,,,,
I,2914,,,*,1,1,LEO,11,32,12.4,+,13,29,31,15.4,14.6,0.8,12.6,0.6,0.3,0,S?,35580,"CGCG 68-1","KUG 1129+137",,,,,,,,,
I,2915,,,*,9,1,LEO,11,32,15.6,+,14,29,2,14.5,,,,,,,*,,,,,,,,,,,,
I,2916,,,*,9,1,LEO,11,32,16.1,+,11,41,2,,,,,,,,*,,,,,,,,,,,,
I,2917,,,*,1,1,LEO,11,32,19.4,+,10,56,45,17.5,16.7,0.8,12,0.15,0.1,50,S,1386736,,,,,,,,,,,
I,2918,,,*,10,,LEO,11,32,26.2,+,13,14,55,,,,,,,,NF,,,,,,,,,,,,
I,2919,,1,*,1,1,LEO,11,32,35,+,14,11,25,16.5,15.9,0.6,13.4,0.4,0.3,50,Sd,35614,"KUG 1129+144",,,,,,,,,,
I,2919,,2,,1,1,LEO,11,32,35.4,+,14,11,32,17,16,1,12.4,0.2,0.2,,C,,,,,,,,,,,,
I,2920,,,*,9,1,LEO,11,32,49,+,12,33,26,15,,,,,,,*,,,,,,,,,,,,
I,2921,,,*,1,1,LEO,11,32,49.2,+,10,17,49,16.8,16,0.8,13.8,0.5,0.3,130,S,3091281,"NPM1G +10.0264",,,,,,,,,,
I,2922,,,*,9,1,LEO,11,32,51.3,+,12,55,21,,,,,,,,*,,,,,,,,,,,,
I,2923,,,*,1,1,LEO,11,32,53.7,+,13,9,50,16.5,15.5,1,12.1,0.2,0.2,,E0,1424388,,,,,,,,,,,
I,2924,,,*,9,1,LEO,11,32,52.3,+,9,1,26,,,,,,,,*,,,,,,,,,,,,
I,2925,,,*,1,1,UMA,11,33,13.2,+,34,15,56,15.7,14.9,0.8,12.3,0.5,0.2,15,S,35667,"CGCG 185-82","CGCG 186-1","NPM1G +34.0222",,,,,,,,
I,2926,,,*,9,1,LEO,11,33,4.7,+,12,26,13,,,,,,,,*,,,,,,,,,,,,
I,2927,,,*,9,1,LEO,11,33,4.9,+,13,5,7,,,,,,,,*,,,,,,,,,,,,
I,2928,,,*,1,1,UMA,11,33,29.9,+,34,18,58,14.5,13.7,0.8,13.5,1.1,0.9,143,Sbc,35687,"UGC 6540","MCG 6-25-86","CGCG 185-87","CGCG 186-5",,,,,,,
I,2929,,,*,1,1,LEO,11,33,31.4,+,12,8,12,16.5,15.9,0.6,14.2,0.5,0.5,,I,1404385,,,,,,,,,,,
I,2930,,,*,1,1,LEO,11,33,44.1,+,10,5,19,15.7,14.9,0.8,12.3,0.5,0.2,60,S,35700,"CGCG 68-2",,,,,,,,,,
I,2931,,,*,9,1,LEO,11,33,50.6,+,12,28,0,,,,,,,,*,,,,,,,,,,,,
I,2932,,,*,9,1,LEO,11,33,53.5,+,10,32,38,,,,,,,,*2,,,,,,,,,,,,
I,2933,,,*,1,1,UMA,11,34,12.7,+,34,18,46,15.1,14.3,0.8,13.4,1.3,0.4,8,SBab,35732,"UGC 6550","MCG 6-26-4","CGCG 185-89","CGCG 186-7",,,,,,,
